Actual,Predicted,Error,Strength Range
34.85229474496,33.18485516728252,1.6674395776774773,Medium (20-40 MPa)
45.64011203136,40.75295230362895,4.887159727731046,High (>40 MPa)
66.42411784,55.91491029538172,10.50920754461827,High (>40 MPa)
14.94094492,19.00674461275539,-4.065799692755391,Low (<20 MPa)
32.3586255272,34.85003099244111,-2.4914054652411153,Medium (20-40 MPa)
27.8432472032,26.264785652520715,1.578461550679286,Medium (20-40 MPa)
37.4504057872,41.11033554317887,-3.6599297559788724,Medium (20-40 MPa)
12.9808335996,13.332526680317983,-0.35169308071798255,Low (<20 MPa)
51.95891136,49.96079658322526,1.9981147767747416,High (>40 MPa)
14.796499698,14.98008666373092,-0.18358696573091926,Low (<20 MPa)
6.154828146319999,6.582355386228217,-0.42752723990821817,Low (<20 MPa)
38.07424367199999,37.647237565051164,0.42700610694882357,Medium (20-40 MPa)
44.2069947968,44.98663514911644,-0.7796403523164415,High (>40 MPa)
10.0318758,12.814397690478721,-2.782521890478721,Low (<20 MPa)
55.789640016,65.36693392707858,-9.577293911078577,High (>40 MPa)
48.8849515616,48.92438993722346,-0.03943837562346175,High (>40 MPa)
35.4262421464,35.72287767598681,-0.2966355295868084,Medium (20-40 MPa)
20.66531941,23.142706864658575,-2.477387454658576,Medium (20-40 MPa)
4.24838563776,5.043651503213828,-0.7952658654538274,Low (<20 MPa)
56.0684641104,51.39872750094131,4.669736609458688,High (>40 MPa)
46.82642443696,41.726502150176486,5.09992228678351,High (>40 MPa)
28.8247852368,26.665160897917467,2.1596243388825336,Medium (20-40 MPa)
10.8879292016,12.949009729389848,-2.061080527789848,Low (<20 MPa)
60.81695427,39.21014093144518,21.606813338554815,High (>40 MPa)
30.2702027232,26.336797567212134,3.9334051559878667,Medium (20-40 MPa)
24.10408096,25.561997737609683,-1.4579167776096824,Medium (20-40 MPa)
12.0680363232,4.379924151124493,7.688112172075506,Low (<20 MPa)
27.90998848,30.637040114698205,-2.7270516346982063,Medium (20-40 MPa)
17.39338347296,16.3259493276156,1.0674341453444,Low (<20 MPa)
34.6872617696,37.547075831192345,-2.8598140615923455,Medium (20-40 MPa)
13.52062436,18.488804035279742,-4.9681796752797425,Low (<20 MPa)
35.34253976,37.82490014522286,-2.4823603852228615,Medium (20-40 MPa)
44.461549336,47.81262047646201,-3.351071140462011,High (>40 MPa)
29.04337670784,27.02865180425829,2.014724903581712,Medium (20-40 MPa)
17.12830753,21.41634797541978,-4.288040445419778,Low (<20 MPa)
29.39164482496,28.66933460258049,0.7223102223795088,Medium (20-40 MPa)
12.17614616,14.014678533920128,-1.8385323739201276,Low (<20 MPa)
24.3423638656,26.849705781250492,-2.5073419156504926,Medium (20-40 MPa)
21.4967585184,21.559304822036427,-0.06254630363642733,Medium (20-40 MPa)
11.0721571888,11.016596417751387,0.05556077104861323,Low (<20 MPa)
24.046164976,27.131692042986952,-3.085527066986952,Medium (20-40 MPa)
9.12176748,5.99813683131613,3.1236306486838705,Low (<20 MPa)
25.10382116,37.714417429658425,-12.610596269658426,Medium (20-40 MPa)
24.837683424,24.95025488342758,-0.11257145942757774,Medium (20-40 MPa)
11.3447759992,12.000062894348158,-0.6552868951481585,Low (<20 MPa)
52.4971163256,51.4155091826613,1.0816071429386938,High (>40 MPa)
59.73068483199999,55.130301232512096,4.600383599487891,High (>40 MPa)
54.4331452316854,53.511848483652585,0.921296748032816,High (>40 MPa)
13.859846552,13.587398283568268,0.27244826843173264,Low (<20 MPa)
43.32366572464,38.20779730606611,5.115868418573889,High (>40 MPa)
33.156211364,33.16351859586966,-0.007307231869660313,Medium (20-40 MPa)
36.67857877375999,34.92199951221775,1.7565792615422353,Medium (20-40 MPa)
34.8389464896,35.91329810694867,-1.0743516173486753,Medium (20-40 MPa)
39.0001409924,39.45206791787589,-0.4519269254758882,Medium (20-40 MPa)
31.065030656,28.163140313307697,2.9018903426923046,Medium (20-40 MPa)
39.256005536,36.760529950102026,2.495475585897978,Medium (20-40 MPa)
33.71882378,36.36664321117141,-2.6478194311714063,Medium (20-40 MPa)
21.50475644,23.48320243376571,-1.9784459937657104,Medium (20-40 MPa)
19.080214086,20.402859070193962,-1.3226449841939605,Low (<20 MPa)
30.06460098,31.463796065105573,-1.3991950851055712,Medium (20-40 MPa)
66.43790736,65.85719375321317,0.5807136067868299,High (>40 MPa)
13.2390423616,9.88086812841803,3.3581742331819697,Low (<20 MPa)
56.61287436,56.06622696865055,0.5466473913494525,High (>40 MPa)
50.8484757882,38.23271730412199,12.615758484078007,High (>40 MPa)
49.64200999911999,48.463142931377305,1.1788670677426865,High (>40 MPa)
27.5884168736,25.721763068854933,1.8666538047450665,Medium (20-40 MPa)
43.42009583799999,34.7961986290152,8.623897208984786,High (>40 MPa)
18.150110962,21.15376246776229,-3.003651505762292,Low (<20 MPa)
32.26402941999999,32.954824708853124,-0.6907952888531312,Medium (20-40 MPa)
22.39412532192,26.277901315365376,-3.8837759934453757,Medium (20-40 MPa)
41.94082508,42.73167562200723,-0.7908505420072274,High (>40 MPa)
34.4393606738,38.46828241160198,-4.02892173780198,Medium (20-40 MPa)
21.1205804128,19.952692149934848,1.1678882628651515,Medium (20-40 MPa)
70.69886903999999,69.50864946918404,1.1902195708159553,High (>40 MPa)
10.335934716,9.083969703869032,1.2519650121309684,Low (<20 MPa)
49.995283712,50.22243892195877,-0.2271552099587666,High (>40 MPa)
26.5084216672,25.76668732708756,0.7417343401124405,Medium (20-40 MPa)
43.7439427152,36.62379277193874,7.120149943261261,High (>40 MPa)
43.6290760136,54.04945502989602,-10.420379016296025,High (>40 MPa)
44.69803960399999,40.0376500704556,4.6603895335443895,High (>40 MPa)
50.0143132496,48.71310013857265,1.3012131110273515,High (>40 MPa)
26.64251095968,22.99253956463231,3.6499713950476895,Medium (20-40 MPa)
32.8609777408,32.17173025606542,0.6892474847345795,Medium (20-40 MPa)
38.610656,36.28142568150633,2.3292303184936713,Medium (20-40 MPa)
53.7388626016,51.413467443692355,2.325395157907643,High (>40 MPa)
17.220007838,15.642819287403977,1.5771885505960235,Low (<20 MPa)
33.08701555264,33.46154484780565,-0.3745292951656509,Medium (20-40 MPa)
58.891247802,56.82451479889018,2.0667330031098246,High (>40 MPa)
53.52402188,43.13646420294849,10.387557677051511,High (>40 MPa)
17.39338347296,18.970031634692614,-1.5766481617326136,Low (<20 MPa)
23.7113554304,22.9143029929193,0.7970524374807013,Medium (20-40 MPa)
45.262720448,48.6663935185291,-3.403673070529095,High (>40 MPa)
29.97841648,34.563502238586686,-4.585085758586686,Medium (20-40 MPa)
21.4733163344,16.248031756957328,5.225284577442672,Medium (20-40 MPa)
38.2791559392,39.455184658726104,-1.1760287195261014,Medium (20-40 MPa)
56.77559069599999,51.0462030908725,5.729387605127485,High (>40 MPa)
49.20100736,49.44250739358445,-0.24150003358445105,High (>40 MPa)
37.08327360671999,36.08894830933365,0.9943252973863395,Medium (20-40 MPa)
28.51308692672,32.253830185818536,-3.7407432590985366,Medium (20-40 MPa)
10.892686586,7.977688805423191,2.914997780576809,Low (<20 MPa)
36.85938696,32.77607788896553,4.083309071034471,Medium (20-40 MPa)
12.24509376,23.59274431370146,-11.34765055370146,Low (<20 MPa)
71.69860924,75.00500288033669,-3.306393640336694,High (>40 MPa)
7.21958593312,3.0832094217235677,4.136376511396433,Low (<20 MPa)
35.43719102528001,34.11454263059059,1.3226483946894163,Medium (20-40 MPa)
31.74347504,32.44204224256652,-0.6985672025665224,Medium (20-40 MPa)
39.6103962,39.10146068788293,0.5089355121170698,Medium (20-40 MPa)
22.50449664,21.24566089338141,1.2588357466185904,Medium (20-40 MPa)
37.36270444,32.31978882634709,5.042915613652909,Medium (20-40 MPa)
33.68779736,33.350489320502376,0.33730803949762134,Medium (20-40 MPa)
27.4367321536,27.155521310165533,0.28121084343446867,Medium (20-40 MPa)
20.3075503136,14.904232503841891,5.403317809758109,Medium (20-40 MPa)
27.5034734304,28.81268727059768,-1.3092138401976818,Medium (20-40 MPa)
45.304778484,45.135432683429,0.16934580057100135,High (>40 MPa)
41.39613904,36.790397883433535,4.6057411565664665,High (>40 MPa)
23.63672654816,25.683710232951118,-2.046983684791119,Medium (20-40 MPa)
12.93804471904,15.105697734160142,-2.167653015120141,Low (<20 MPa)
6.539541964799999,7.081133299911264,-0.5415913351112653,Low (<20 MPa)
13.0206163648,13.059824874079402,-0.03920850927940123,Low (<20 MPa)
45.86980406599999,40.38572787942673,5.484076186573262,High (>40 MPa)
15.091250688,18.299959591712103,-3.208708903712102,Low (<20 MPa)
41.66503468,38.77133745204055,2.89369722795945,High (>40 MPa)
28.26334493,25.56581787013032,2.697527059869678,Medium (20-40 MPa)
45.74535364799999,39.34140245195333,6.403951196046663,High (>40 MPa)
36.222311136,34.08245884688958,2.139852289110422,Medium (20-40 MPa)
20.9749630816,24.25354674965007,-3.2785836680500715,Medium (20-40 MPa)
63.0280348544,67.00309847454174,-3.9750636201417464,High (>40 MPa)
54.7779029336,45.78140848600142,8.996494447598579,High (>40 MPa)
49.799817266,39.19359667814496,10.606220587855042,High (>40 MPa)
12.88167316128,13.084020459936346,-0.2023472986563455,Low (<20 MPa)
49.8921381024,52.67520556447849,-2.783067462078492,High (>40 MPa)
33.47061241999999,33.744084130116114,-0.2734717101161266,Medium (20-40 MPa)
46.90455585728,47.706008024126184,-0.8014521668461825,High (>40 MPa)
33.39821744,38.17405844386221,-4.775841003862205,Medium (20-40 MPa)
58.7669943788764,57.46011663916771,1.306877739708689,High (>40 MPa)
40.71213747944,40.21551442890039,0.4966230505396112,High (>40 MPa)
28.433645502,24.94590588927798,3.48773961272202,Medium (20-40 MPa)
45.7663137184,38.616767272750955,7.149546445649044,High (>40 MPa)
18.4994684512,14.513891364233897,3.985577086966101,Low (<20 MPa)
45.17170961599999,41.994843259305334,3.176866356694653,High (>40 MPa)
16.889404096,19.56749548998913,-2.6780913939891313,Low (<20 MPa)
24.28334472,25.49198183786829,-1.2086371178682924,Medium (20-40 MPa)
36.6991182638,37.62484229977979,-0.9257240359797905,Medium (20-40 MPa)
36.34917472,34.71034355753134,1.6388311624686622,Medium (20-40 MPa)
7.995853172,5.492311419130916,2.5035417528690846,Low (<20 MPa)
30.439675924,32.929350300741426,-2.4896743767414264,Medium (20-40 MPa)
53.035528134,48.14642789506304,4.889100238936962,High (>40 MPa)
46.13521095744,34.2459906260156,11.889220331424404,High (>40 MPa)
36.44570136,38.68854528338627,-2.2428439233862676,Medium (20-40 MPa)
31.40080546799999,28.36434137528524,3.036464092714752,Medium (20-40 MPa)
26.38420567104,27.8019413473798,-1.4177356763397988,Medium (20-40 MPa)
39.18076991488,50.684792162152974,-11.504022247272971,Medium (20-40 MPa)
32.0680803408,35.60185949597133,-3.533779155171331,Medium (20-40 MPa)
46.203165712,44.1072884574979,2.095877254502099,High (>40 MPa)
53.29071699111999,51.40983025263835,1.8808867384816423,High (>40 MPa)
19.7432831552,18.17491788160695,1.5683652735930487,Low (<20 MPa)
30.21973308,33.028077828893885,-2.8083447488938837,Medium (20-40 MPa)
21.205523856,20.25728154361178,0.9482423123882207,Medium (20-40 MPa)
17.24379476,16.962768500795928,0.2810262592040722,Low (<20 MPa)
33.031760946,23.825816869817874,9.205944076182124,Medium (20-40 MPa)
33.158279792,40.550998171833605,-7.392718379833603,Medium (20-40 MPa)
35.5427635904,37.82125835461711,-2.2784947642171076,Medium (20-40 MPa)
35.4508859894382,44.02239906824317,-8.57151307880497,Medium (20-40 MPa)
29.7853632,30.908669703854848,-1.1233065038548489,Medium (20-40 MPa)
31.256704984,28.267797704320728,2.988907279679271,Medium (20-40 MPa)
60.32225524,52.91528122101928,7.406974018980719,High (>40 MPa)
15.08573488,17.424487694108556,-2.338752814108556,Low (<20 MPa)
17.5893601312,15.552492040702719,2.036868090497281,Low (<20 MPa)
24.4400970886,23.956761521022457,0.48333556757754437,Medium (20-40 MPa)
41.986330496,41.016868892923576,0.9694616030764251,High (>40 MPa)
53.336829146,53.57152765842048,-0.23469851242047923,High (>40 MPa)
18.37123970472,20.295788986965647,-1.9245492822456463,Low (<20 MPa)
37.23708191279999,46.81963026430522,-9.582548351505231,Medium (20-40 MPa)
74.3649114581204,64.3008545374596,10.064056920660803,High (>40 MPa)
35.17017076,38.225709606357995,-3.0555388463579973,Medium (20-40 MPa)
